"caseid","state","age","gender","citizen","marital_stat","veteran","active_armedforces","emp_status","multi_jobs","work_class","retired","fulltime_emp","hours_worked","fam_income","household_size","household_kids","household_child","phys_challenge","travel","phone","volunteer","religion","sports","social","food","gov_civic","household","pro_services","purchasing","education","work","care_nonhousehold","care_household","household_chores","personal_care","sleep","groom","health_related","eating","class","homework","socializing"
"20161109161802","Kansas",32,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",17,"$75,000 to $99,999",4,2,"Yes","No difficulty",70,0,0,0,0,185,30,0,0,0,0,0,0,0,120,305,730,685,45,0,30,0,0,185
"20160111151451","Maine",68,"Female","Native, Born in USA","Never married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$25,000 to $29,999",1,0,"No","No difficulty",65,0,190,0,0,135,15,0,0,0,12,0,0,0,0,232,753,713,40,0,15,0,0,135
"20160606161141","Missori",58,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",42,"$100,000 to $149,999",2,0,"No","No difficulty",45,47,0,2,10,151,15,0,0,0,20,0,492,45,0,135,478,421,57,0,15,0,0,151
"20160112150777","Iowa",31,"Male","Native, Born in USA","Married","Non-Veteran","No","Unemployed, Looking","No answer","No answer","No answer","No answer",NA,"$35,000 to $39,999",4,2,"Yes","No difficulty",40,0,0,0,0,595,90,0,0,0,90,0,0,20,202,85,318,273,45,0,90,0,0,595
"20161211161940","Ohio",15,"Female","Native, Born in USA","Never married","No answer","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$150,000 and over",5,3,"Yes","No difficulty",145,0,0,0,210,60,60,0,0,0,10,165,0,0,0,5,785,700,85,0,60,0,165,60
"20160907161671","Nevada",24,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",59,"$20,000 to $24,999",1,0,"No","No difficulty",65,0,0,0,0,70,65,0,0,0,0,0,875,0,0,0,365,300,65,0,65,0,0,70
"20161009161563","North Carolina",44,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$60,000 to $74,999",3,1,"Yes","No difficulty",20,0,0,0,0,450,45,0,0,0,0,0,0,0,0,200,700,690,10,0,45,0,0,450
"20160302161453","Kansas",56,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Full time",NA,"$60,000 to $74,999",1,0,"No","No difficulty",15,0,0,0,0,0,195,0,0,0,0,0,840,0,0,0,390,360,30,0,195,0,0,0
"20161109161480","Massachusetts",32,"Female","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",22,"$10,000 to $12,499",3,1,"Yes","No difficulty",75,0,0,0,0,65,60,0,0,0,0,221,372,0,27,25,595,555,40,0,60,221,0,65
"20161110160640","Pennsylvania",58,"Female","Native, Born in USA","Separated","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$7,500 to $9,999",1,0,"No","Has difficulty",0,0,0,0,0,343,35,0,0,0,0,0,0,0,0,122,940,600,0,340,35,0,0,343
"20160908161971","New Mexico",51,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$30,000 to $34,999",1,0,"No","No difficulty",264,0,0,120,0,356,90,0,0,0,100,0,0,0,0,30,480,480,0,0,90,0,0,356
"20160606162418","Arizona",85,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$15,000 to $19,999",1,0,"No","Has difficulty",20,0,0,560,0,0,75,0,0,0,0,0,0,0,0,20,660,570,90,0,75,0,0,0
"20160806160500","Louisiana",69,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$25,000 to $29,999",4,0,"No","Has difficulty",30,0,0,0,0,640,20,0,0,0,0,0,0,0,0,90,660,600,60,0,20,0,0,640
"20161111161818","Missori",39,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$100,000 to $149,999",3,1,"Yes","No difficulty",40,0,0,0,0,180,100,0,0,0,45,0,150,0,240,160,525,480,45,0,100,0,0,180
"20160302160818","Minnesota",63,"Male","Native, Born in USA","Divored","Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",40,"$25,000 to $29,999",1,0,"No","Has difficulty",0,0,0,0,30,300,90,0,0,0,0,0,0,0,0,435,585,570,15,0,90,0,0,300
"20160302161797","Georgia",28,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",36,"$100,000 to $149,999",3,1,"Yes","No difficulty",45,0,0,85,0,105,60,0,0,0,50,0,0,0,0,360,735,630,105,0,60,0,0,105
"20160112151512","Illinois",37,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",50,"$40,000 to $49,999",1,0,"No","No difficulty",60,0,0,0,0,130,50,0,0,0,0,0,540,0,0,80,580,550,30,0,50,0,0,130
"20160112152148","Florida",68,"Female","Native, Born in Territory","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$7,500 to $9,999",1,0,"No","No difficulty",0,100,0,0,0,525,80,0,0,0,0,0,0,0,0,135,600,540,60,0,80,0,0,525
"20160112151231","Idaho",85,"Male","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$20,000 to $24,999",2,0,"No","Has difficulty",0,0,0,30,0,505,70,0,0,0,0,0,0,0,0,0,790,745,45,0,70,0,0,505
"20160504161868","Florida",25,"Female","Native, Born in Territory","Married","Non-Veteran","No","Employed","No","Government, state","No answer","Full time",40,"$60,000 to $74,999",2,0,"No","No difficulty",80,35,0,0,15,52,5,0,0,0,0,0,467,0,0,62,724,649,75,0,5,0,0,52
"20160807160590","South Carolina",77,"Male","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$10,000 to $12,499",1,0,"No","Has difficulty",45,0,0,0,0,485,35,0,0,270,15,0,0,0,0,0,590,565,25,0,35,0,0,485
"20160201161475","Oklahoma",56,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",40,"$30,000 to $34,999",2,0,"No","No difficulty",10,0,0,110,0,90,60,0,0,0,90,0,0,0,0,420,660,660,0,0,60,0,0,90
"20160605161487","Oregon",44,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",32,"$75,000 to $99,999",3,1,"Yes","No difficulty",70,0,0,0,0,60,35,0,0,0,5,0,579,0,20,81,590,530,60,0,35,0,0,60
"20160303161951","Michigan",43,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Full time",35,"$75,000 to $99,999",4,1,"Yes","No difficulty",78,0,0,7,0,554,55,0,0,7,4,0,25,0,0,130,580,544,35,1,55,0,0,554
"20161110160764","Texas",30,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Part time",10,"$150,000 and over",4,2,"Yes","No difficulty",66,0,0,10,60,50,80,0,0,0,200,0,0,0,357,177,440,400,20,20,80,0,0,50
"20160112150908","California",15,"Male","Native, Born in USA","Never married","No answer","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$50,000 to $59,999",4,1,"Yes","No difficulty",30,0,0,0,60,370,55,0,0,0,10,0,0,0,0,145,770,750,20,0,55,0,0,370
"20161009160625","Georgia",73,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$12,500 to $14,999",1,0,"No","No difficulty",40,0,0,60,0,465,30,0,0,0,0,0,0,0,0,20,825,720,105,0,30,0,0,465
"20161212161139","California",56,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",2,0,"No","No difficulty",0,0,0,0,0,835,5,0,0,0,0,0,0,0,0,30,420,420,0,0,5,0,0,835
"20160101161527","Texas",80,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$25,000 to $29,999",1,0,"No","Has difficulty",0,115,0,0,0,415,40,0,0,0,0,0,0,0,0,285,585,570,0,15,40,0,0,415
"20160605162321","Missori",75,"Male","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$25,000 to $29,999",1,0,"No","No difficulty",105,45,120,45,0,385,40,0,0,0,40,0,0,0,0,90,525,480,45,0,40,0,0,385
"20161211162232","Massachusetts",53,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$50,000 to $59,999",4,0,"No","No difficulty",60,0,0,0,0,240,0,0,0,0,0,0,530,0,0,0,610,570,40,0,0,0,0,240
"20160808161142","Virginia",63,"Male","Native, Born in USA","Divored","Veteran","No","Employed","No","Government, federal","No answer","Full time",40,"$150,000 and over",1,0,"No","No difficulty",80,60,0,0,30,20,110,0,0,0,0,0,580,0,0,90,470,390,80,0,110,0,0,20
"20161110162033","New York",66,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",8,"$40,000 to $49,999",2,0,"No","No difficulty",391,0,0,120,0,164,70,0,0,0,0,0,0,0,0,20,675,565,110,0,70,0,0,164
"20160202160099","Alabama",47,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"Less than $5,000",2,1,"Yes","No difficulty",10,0,0,0,0,548,25,0,0,0,70,0,0,0,12,250,525,465,60,0,25,0,0,548
"20160504161252","Florida",24,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",32,"$35,000 to $39,999",4,2,"Yes","No difficulty",65,0,0,0,0,0,15,0,0,0,0,0,460,0,320,175,360,300,60,0,15,0,0,0
"20160706161537","Pennsylvania",32,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",45,"$20,000 to $24,999",1,0,"No","No difficulty",103,0,0,0,0,370,75,0,0,0,17,0,0,0,0,15,860,860,0,0,75,0,0,370
"20160706160130","Kansas",40,"Female","Native, Born in USA","Divored","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",38,"$15,000 to $19,999",2,0,"No","No difficulty",38,0,0,0,0,487,100,0,0,0,22,0,0,0,15,98,680,660,20,0,100,0,0,487
"20160403162368","New York",45,"Male","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",4,2,"Yes","No difficulty",50,10,0,0,15,770,15,0,0,0,35,0,0,0,0,65,480,480,0,0,15,0,0,770
"20160101160571","Iowa",65,"Female","Native, born abroad","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$20,000 to $24,999",2,0,"No","No difficulty",125,0,0,60,0,545,120,0,0,0,0,0,0,0,0,0,590,540,50,0,120,0,0,545
"20160606161532","Michigan",44,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",1,0,"No","No difficulty",40,0,570,0,0,90,25,0,0,0,5,0,0,0,0,46,664,579,85,0,25,0,0,90
"20160112152275","Colorado",16,"Male","Native, Born in USA","Never married","No answer","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$40,000 to $49,999",3,2,"Yes","No difficulty",0,0,0,0,0,360,35,0,0,0,0,285,0,0,0,0,760,740,20,0,35,0,285,360
"20160908162055","Nevada",60,"Female","Foreign born, not US citizen","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"Less than $5,000",2,0,"No","Has difficulty",55,5,0,0,0,305,45,0,0,0,0,0,0,120,15,10,715,705,10,0,45,0,0,305
"20161009160791","Connecticut",24,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",32,"$50,000 to $59,999",2,0,"No","No difficulty",100,0,0,0,0,90,15,0,0,0,5,0,435,0,0,0,795,795,0,0,15,0,0,90
"20161110160034","Oregon",38,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, unincorporated","No answer","Full time",40,"$20,000 to $24,999",5,2,"Yes","No difficulty",20,0,0,0,0,90,120,0,0,0,0,0,250,0,0,270,690,630,60,0,120,0,0,90
"20160302161063","Florida",80,"Male","Foreign born, US citizen","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$10,000 to $12,499",1,0,"No","Has difficulty",120,0,0,0,0,372,90,0,0,0,45,0,0,0,0,363,450,420,30,0,90,0,0,372
"20160101162218","New York",30,"Female","Native, Born in Territory","Never married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Part time",33,"$20,000 to $24,999",2,1,"Yes","No difficulty",0,0,0,0,0,190,30,0,0,0,0,0,0,0,220,310,690,690,0,0,30,0,0,190
"20160808161091","Idaho",60,"Female","Native, Born in USA","Separated","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$35,000 to $39,999",1,0,"No","No difficulty",2,0,0,0,0,536,90,0,0,0,0,0,0,0,0,570,180,150,30,0,90,0,0,536
"20160706160790","Missori",54,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$60,000 to $74,999",2,0,"No","No difficulty",0,0,0,0,60,240,0,0,0,0,0,0,0,0,0,60,1080,1047,30,3,0,0,0,240
"20160101161462","New York",58,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Government, federal","No answer","Full time",40,"$60,000 to $74,999",1,0,"No","Has difficulty",80,15,0,0,0,40,190,0,0,55,0,0,420,0,0,70,570,450,120,0,190,0,0,40
"20160302161066","Michigan",63,"Male","Native, Born in USA","Widowed","Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$20,000 to $24,999",1,0,"No","Has difficulty",0,0,0,0,0,635,20,0,0,0,0,0,0,0,0,275,510,510,0,0,20,0,0,635
"20160302161443","Tennessee",21,"Female","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"Less than $5,000",2,1,"Yes","No difficulty",38,0,0,0,0,0,150,0,0,0,120,0,0,0,240,0,892,802,90,0,150,0,0,0
"20160101161367","Michigan",73,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$60,000 to $74,999",1,0,"No","No difficulty",55,0,0,0,120,210,75,0,0,0,0,0,0,0,0,290,555,510,45,0,75,0,0,210
"20160807161953","Louisiana",44,"Male","Native, Born in USA","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",43,"$35,000 to $39,999",1,0,"No","No difficulty",20,0,0,0,0,195,30,0,0,0,0,0,535,0,0,105,555,480,75,0,30,0,0,195
"20160907162186","Ohio",38,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","Yes","Government, local","No answer","Part time",30,"$75,000 to $99,999",5,3,"Yes","No difficulty",105,0,0,0,0,215,60,0,0,0,0,0,256,10,50,130,515,495,20,0,60,0,0,215
"20160605161672","California",54,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Full time",60,"$150,000 and over",3,1,"Yes","No difficulty",105,0,0,0,0,95,50,0,0,30,0,0,615,0,20,75,450,420,30,0,50,0,0,95
"20160807162227","Rhode Island",38,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$35,000 to $39,999",3,1,"Yes","No difficulty",20,0,0,0,0,135,100,0,0,0,0,0,485,0,240,0,460,460,0,0,100,0,0,135
"20160605160016","Illinois",67,"Male","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"Less than $5,000",1,0,"No","Has difficulty",0,0,0,0,0,927,0,0,0,0,0,0,0,0,0,2,511,510,0,1,0,0,0,927
"20160706161455","Florida",47,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",48,"$12,500 to $14,999",1,0,"No","No difficulty",120,0,0,0,0,405,30,0,0,0,0,0,210,0,0,0,675,615,60,0,30,0,0,405
"20161110161875","Texas",66,"Female","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$25,000 to $29,999",2,0,"No","No difficulty",40,0,0,0,0,355,55,0,0,0,180,0,0,0,40,245,525,450,75,0,55,0,0,355
"20161211161214","Oregon",53,"Female","Native, born abroad","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",14,"$12,500 to $14,999",1,0,"No","No difficulty",60,0,0,0,0,330,60,0,0,0,0,0,390,0,0,0,600,600,0,0,60,0,0,330
"20160807161458","Pennsylvania",33,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$75,000 to $99,999",6,4,"Yes","No difficulty",140,0,0,165,0,425,80,0,0,0,0,0,0,0,75,60,495,455,40,0,80,0,0,425
"20161009162017","North Carolina",49,"Female","Native, Born in USA","Divored","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$12,500 to $14,999",2,0,"No","Has difficulty",0,30,0,0,0,590,30,0,0,0,0,0,0,0,0,120,670,345,150,175,30,0,0,590
"20160807160746","California",64,"Male","Native, Born in USA","Married","Veteran","No","Unemployed, Laid off","No answer","No answer","No answer","No answer",NA,"$100,000 to $149,999",2,0,"No","No difficulty",0,0,0,0,0,325,180,0,0,0,0,0,0,5,0,360,570,510,60,0,180,0,0,325
"20160605161879","Indiana",72,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$15,000 to $19,999",2,0,"No","No difficulty",0,0,0,0,0,480,30,0,0,0,0,0,0,0,0,0,930,900,0,30,30,0,0,480
"20160505162453","Utah",28,"Male","Foreign born, not US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",30,"$15,000 to $19,999",5,3,"Yes","No difficulty",50,0,0,0,0,210,30,0,0,0,120,0,0,0,210,180,640,610,30,0,30,0,0,210
"20160908160721","California",80,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$35,000 to $39,999",1,0,"No","Has difficulty",0,20,0,0,30,510,155,0,0,0,0,0,0,0,0,185,540,510,30,0,155,0,0,510
"20160112152182","Illinois",85,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$7,500 to $9,999",1,0,"No","Has difficulty",0,0,0,0,0,150,150,0,0,0,0,0,0,0,0,0,1140,1095,45,0,150,0,0,150
"20161008161526","Florida",72,"Male","Foreign born, not US citizen","Never married","Non-Veteran","No","Unemployed, Laid off","No answer","No answer","No answer","No answer",NA,"$7,500 to $9,999",2,1,"Yes","Has difficulty",90,0,0,0,0,503,20,0,0,0,0,0,0,0,0,10,817,760,40,17,20,0,0,503
"20161111161688","New Jersey",79,"Female","Native, Born in USA","Widowed","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$150,000 and over",1,0,"No","No difficulty",20,8,0,0,0,322,65,0,0,0,0,0,0,0,0,534,491,395,87,9,65,0,0,322
"20160605161985","Ohio",59,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Employed","Yes","Private, for profit","No answer","Full time",36,"Less than $5,000",1,0,"No","No difficulty",96,2,0,0,0,440,10,0,0,0,2,0,200,27,0,112,551,536,15,0,10,0,0,440
"20160212151112","Texas",60,"Female","Foreign born, US citizen","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$7,500 to $9,999",2,1,"Yes","Has difficulty",0,0,120,0,0,400,45,0,0,0,0,0,0,0,0,75,650,630,20,0,45,0,0,400
"20160504162025","California",25,"Female","Foreign born, US citizen","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$75,000 to $99,999",4,0,"No","No difficulty",75,0,0,0,0,420,145,0,0,0,40,0,0,0,0,70,690,570,120,0,125,0,0,420
"20160401162455","Georgia",44,"Female","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$25,000 to $29,999",2,0,"No","No difficulty",0,0,0,0,0,30,240,0,0,0,0,0,0,450,0,240,480,480,0,0,240,0,0,30
"20161210160583","Washington",17,"Male","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$30,000 to $34,999",3,2,"Yes","No difficulty",0,0,0,0,0,630,120,0,0,0,0,0,0,0,0,0,690,690,0,0,120,0,0,630
"20160605160534","New York",37,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",35,"$75,000 to $99,999",1,0,"No","No difficulty",60,60,0,10,0,20,65,0,0,0,60,0,470,0,0,205,475,440,35,0,65,0,0,20
"20160212150581","Louisiana",47,"Female","Foreign born, US citizen","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",32,"$50,000 to $59,999",3,0,"No","No difficulty",70,0,0,0,0,90,65,0,0,0,0,0,495,0,0,130,590,540,50,0,65,0,0,90
"20161110161737","Missori",72,"Male","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$60,000 to $74,999",2,0,"No","Has difficulty",224,0,0,0,0,261,100,0,0,0,90,0,0,0,0,5,690,690,0,0,100,0,0,261
"20161212160714","Nevada",36,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Self-employed, incorporated","No answer","Full time",40,"$100,000 to $149,999",4,2,"Yes","No difficulty",20,0,0,0,0,190,60,0,0,0,0,0,385,0,110,50,625,605,20,0,60,0,0,190
"20160212150841","Illinois",85,"Male","Native, Born in USA","Widowed","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$50,000 to $59,999",1,0,"No","No difficulty",100,5,0,0,5,330,67,0,0,0,95,0,0,28,0,210,600,555,45,0,67,0,0,330
"20161010161557","West Virginia",58,"Male","Native, Born in USA","Divored","Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$12,500 to $14,999",1,0,"No","No difficulty",90,0,0,0,0,330,60,0,0,0,60,0,0,180,0,90,630,600,30,0,60,0,0,330
"20160403161382","Connecticut",55,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",40,"$150,000 and over",3,1,"Yes","No difficulty",14,0,0,0,0,274,20,0,0,0,5,0,30,1,0,530,566,540,25,1,20,0,0,274
"20160807161053","New Mexico",16,"Male","Native, Born in USA","Never married","No answer","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$75,000 to $99,999",5,3,"Yes","No difficulty",40,0,0,0,0,270,80,0,0,0,0,0,0,0,150,100,800,710,90,0,80,0,0,270
"20160302160938","Pennsylvania",64,"Male","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",12,"$7,500 to $9,999",1,0,"No","No difficulty",95,0,0,90,105,360,105,0,0,0,15,0,0,0,0,25,645,570,75,0,105,0,0,360
"20160504161983","Texas",78,"Female","Native, born abroad","Married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$30,000 to $34,999",2,0,"No","No difficulty",130,0,0,0,90,230,40,0,0,60,120,0,0,0,0,320,450,450,0,0,40,0,0,230
"20160908161347","Mississippi",47,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",44,"$100,000 to $149,999",4,2,"Yes","No difficulty",60,0,0,0,0,80,70,0,0,0,0,0,835,0,25,0,370,325,45,0,70,0,0,80
"20161010162323","California",42,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Government, local","No answer","Full time",40,"$100,000 to $149,999",2,1,"Yes","No difficulty",110,0,0,0,0,190,75,0,0,14,15,0,500,0,66,40,430,410,20,0,75,0,0,190
"20160605160650","Utah",60,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Full time",36,"$50,000 to $59,999",2,0,"No","No difficulty",6,0,105,75,0,72,80,0,0,0,0,0,0,220,0,130,752,722,30,0,80,0,0,72
"20160706162095","Missori",66,"Male","Native, Born in USA","Married","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$40,000 to $49,999",3,0,"No","Has difficulty",60,0,0,0,0,790,50,0,0,0,0,0,0,0,0,0,540,540,0,0,50,0,0,790
"20160402161332","Wisconsin",31,"Female","Native, Born in USA","Never married","Non-Veteran","No","Employed","No","Private, nonprofit","No answer","Part time",27,"$50,000 to $59,999",4,2,"Yes","No difficulty",50,0,0,0,0,180,90,0,0,0,120,0,0,0,180,180,540,540,0,0,90,0,0,180
"20160201161008","California",47,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","Yes","Self-employed, incorporated","No answer","Full time",52,"$150,000 and over",4,2,"Yes","No difficulty",65,0,0,0,0,30,65,0,0,0,0,0,635,0,160,10,475,440,35,0,65,0,0,30
"20160908160085","California",60,"Female","Native, Born in USA","Widowed","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$25,000 to $29,999",5,2,"Yes","No difficulty",0,0,0,0,0,775,35,0,0,0,0,0,0,0,0,0,630,590,40,0,35,0,0,775
"20160504161969","Pennsylvania",28,"Female","Foreign born, not US citizen","Never married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",35,"$10,000 to $12,499",3,1,"Yes","No difficulty",32,0,0,0,90,358,60,0,0,0,0,0,0,0,0,150,750,660,90,0,60,0,0,358
"20160112151183","Florida",47,"Male","Foreign born, US citizen","Divored","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$25,000 to $29,999",1,0,"No","No difficulty",160,0,0,0,0,100,60,0,0,0,0,0,560,0,0,20,540,480,60,0,60,0,0,100
"20160303162222","Ohio",59,"Male","Native, Born in USA","Married","Non-Veteran","No","Not in labor force","No answer","No answer","No answer","No answer",NA,"$35,000 to $39,999",2,0,"No","No difficulty",37,20,0,0,30,568,75,0,0,0,0,0,0,2,0,93,615,575,40,0,75,0,0,568
"20161009162365","Washington",66,"Male","Native, Born in USA","Divored","Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$10,000 to $12,499",1,0,"No","Has difficulty",0,0,0,0,0,720,45,0,0,0,0,0,0,0,0,45,630,630,0,0,45,0,0,720
"20160302161517","Minnesota",73,"Male","Native, Born in USA","Never married","Non-Veteran","No","Not in labor force","No answer","No answer","Retired","No answer",NA,"$7,500 to $9,999",1,0,"No","No difficulty",105,0,0,0,0,870,75,0,0,0,5,0,0,0,0,0,385,360,25,0,75,0,0,870
"20160302160713","Alabama",46,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",45,"$150,000 and over",4,2,"Yes","No difficulty",50,0,0,0,0,450,135,0,0,0,0,0,90,0,70,80,565,550,15,0,135,0,0,450
"20161009161429","Missori",62,"Female","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Full time",40,"$60,000 to $74,999",2,0,"No","No difficulty",90,0,0,0,0,75,30,0,0,0,180,0,0,0,0,585,480,480,0,0,30,0,0,75
"20161009161472","Pennsylvania",45,"Male","Native, Born in USA","Married","Non-Veteran","No","Employed","No","Private, for profit","No answer","Part time",NA,"$75,000 to $99,999",4,2,"Yes","No difficulty",16,5,0,0,0,360,55,0,0,0,0,0,547,0,50,30,377,330,47,0,55,0,0,360
