"timestamp","calories","sat_fat","sodium","sugar","carbs","total_fat","healthy_level","serving_size","ingredients","name","salty_sweet"
2013-09-26 19:41:00,59,0,0,13,15,0,"Healthy",1,"Peach","Peach","Sweet"
2013-10-10 10:08:00,130,2,135,11,20,5,"Slightly Unhealthy",1,"Un bleached Enriched Flour,RiboFlavin,Folic Acid","Mini Oreo","Sweet"
2013-10-10 10:26:00,150,10,0,12,8,60,"Slightly Unhealthy",1,"Enriched flour,niacin,reduced iron","Grandmas cookie","Sweet"
2013-10-10 08:22:00,250,5,150,18,33,12,"Unhealthy",1,"Enriched flour,milk chocolate,cocoa butter","M&M cookies","Sweet"
2013-09-19 20:53:00,210,1,180,3,28,90,"Slightly healthy",1,"whole corn , sunflower , oil","sun chips","Salty"
2013-10-04 16:31:00,5,0,100,1,1,0,"Slightly healthy",1,"Chili, Sugar, Salt","Spiracha Sauce","Salty"
2013-12-04 19:23:00,170,0,85,26,33,2,"Healthy",1,"Cultured pasteurized grade A low fat milk, sugar, blueberries","Yoplait","Sweet"
2013-10-13 12:35:00,150,0,330,4,29,2,"Slightly Unhealthy",12,"wheets,grain,bread","bimbo","Sweet"
2013-10-12 10:50:00,150,3,200,1,20,9,"Slightly Unhealthy",1,"dried potatoes, vegetable oil, corn flour","pringles","Salty"
2013-10-21 18:07:00,30,0,10,0,14,0,"Neither healthy nor unhealthy",3,"isomalt, flavors, potassium","sweetn low","Sweet"
2013-10-26 19:36:00,80,2,180,12,14,3,"Neither healthy nor unhealthy",1,"sugar, corn syrup solids, vegtable oil","nestel hot choclate","Sweet"
2013-10-26 11:51:00,150,0,30,12,13,25,"Neither healthy nor unhealthy",1,"sugar, water, cocoa processed with alkali","choclate nesquick","Sweet"
2013-09-15 21:57:00,50,0,110,14,14,0,"Slightly healthy",1,"water, sucrose , dextrose","Gatorade fruit punch","Sweet"
2013-09-15 22:35:00,80,0,30,12,19,0,"Slightly Unhealthy",1,"fruit juice blend , corn syrup , sugar","flavored fruit snacks","Sweet"
2013-09-27 08:16:00,170,3,125,13,25,70,"Healthy",1,"whole grian oat flour,chocolate chip,chocolate liquor","quaker cookies","Sweet"
2013-10-25 16:28:00,140,0,45,39,39,0,"Neither healthy nor unhealthy",1,"carbonated water, high fructose corn syrup, caramel color","coca cola","Sweet"
2013-10-17 15:17:00,42,0,180,0,28,1,"Healthy",1,"vitamin aironvitamin c","nature valleycrunchy granola barspeanut butter","Sweet"
2013-10-14 20:21:00,60,0,0,15,15,0,"Neither healthy nor unhealthy",1,"Sugar, artificial flavors, citric acid","Nesquik","Sweet"
2013-10-02 17:34:00,5,0,0,0,1,0,"Neither healthy nor unhealthy",1,NA,"Orbit","Sweet"
2013-10-29 21:16:00,80,0,150,21,21,0,"Slightly healthy",12,"water, fructose corn syrup, 0.5 citric acid","powerade","Sweet"
2013-11-26 14:39:00,220,2,200,20,37,7,"Slightly Unhealthy",1,"Enriched flour, sugar , water","Chocolate chip cookie","Sweet"
2013-10-16 16:28:00,80,0,320,13,23,0,"Unhealthy",1,"Surgar,Gum Base,corn Syrup","Rockaleta","Sweet"
2013-10-28 06:49:00,190,2,210,16,30,8,"Slightly Unhealthy",1,"flour , sugur , cocoa","mini oreo bite size","Sweet"
2013-09-14 10:02:00,250,2,280,21,46,6,"Neither healthy nor unhealthy",1,"Toasted rice cereal, marshmallow, fructose","Rice krispies","Salty"
2013-10-10 08:12:00,220,2,200,20,37,7,"Slightly healthy",1,"Enriched flour,malted barely flour,niacin","Chocolate chip cookie","Sweet"
2013-10-07 18:01:00,250,0,50,63,63,0,"Unhealthy",1,"Carbonated water, High fructose corn syrup, Red 40","Big Red","Sweet"
2013-09-27 12:20:00,65,0,1,13,17,0,"Healthy",1,"Apple","apples","Sweet"
2013-10-10 10:17:00,130,1,180,2,20,5,"Slightly Unhealthy",1,"0cornmeal,potato flakes, sunflower oil","baked fries","Salty"
2013-09-29 11:11:00,90,0,10,2,25,0,"Slightly healthy",1,"Premium brewed tea, high fructose corn syrup, citric acid","Arizona","Sweet"
2013-10-10 10:06:00,36,3,220,22,44,17,"Slightly Unhealthy",1,"enriched flour,  semi-sweet chocolate chips,  vegetable shortening","grandma's chocolate chip","Sweet"
2013-10-10 09:49:00,160,1,55,4,8,14,"Slightly healthy",1,"Non-GMO sunflower kernels, sugar, sunflower oil","Sun flower","Sweet"
2013-10-10 09:14:00,160,2,250,0,13,11,"Unhealthy",1,"eriched corn meal, ferrous sulfate,niacin.","flamin hot cheetos","Salty"
2013-09-26 23:21:00,50,0,0,11,13,0,"Neither healthy nor unhealthy",1,"Apples, Water, Natural Flavors","Apple Sauce","Sweet"
2013-12-23 13:41:00,45,0,0,9,11,0,"Healthy",1,"orange","orange","Sweet"
2013-10-24 10:13:00,4,0,0,1,0,0,"Healthy",8,"strawberry , strawberry, strawberry","strawberries","Sweet"
2013-10-12 22:49:00,90,0,10,24,25,0,"Neither healthy nor unhealthy",8,"Premium brewed tea using filtered water, high fructose corn syrup, and Citric acid.","Arizona Iced Tea","Sweet"
2013-10-20 14:03:00,5,0,15,8,1,0,"Neither healthy nor unhealthy",1,"citric acid, maltodextrin, flavor","hawaiian punch","Sweet"
2013-10-10 09:42:00,150,0,25,46,37,0,"Neither healthy nor unhealthy",6,"surgar,invert surgar,corn syrup","sour patch watermelon","Sweet"
2013-10-06 22:25:00,80,0,150,21,21,0,"Neither healthy nor unhealthy",1,"Corn syrup, water food coloring","powerade","Sweet"
2013-11-03 22:35:00,190,1,160,12,29,6,"Slightly healthy",1,"Whole grain oats, sugar, canola oil","Nature Valley granola bars","Sweet"
2013-10-30 06:51:00,570,20,350,25,58,35,"Slightly Unhealthy",1,"sugar , cinnamon , titanium","hunny bun","Sweet"
2013-09-27 16:20:00,50,0,7,14,5,0,"Neither healthy nor unhealthy",2,"water,corn syrup, apple","sunny d","Sweet"
2013-10-05 15:59:00,60,0,15,14,15,0,"Slightly Unhealthy",1,"Apple juice, malic acid, citric acid","Apple berry","Sweet"
2013-10-09 22:42:00,260,2,15,6,47,4,"Neither healthy nor unhealthy",3,"enriched wheat flour","Macaroni and cheese","Sweet"
2013-10-25 17:23:00,220,7,100,19,26,100,"Neither healthy nor unhealthy",1,"Sugar , vegetable oil , nonfat milk","Hershey's cookies'n'creme","Sweet"
2013-09-19 21:34:00,100,0,160,1,20,2,"Slightly healthy",1,"Whole grain oats, modified corn starch, sugar","Cheerios","Sweet"
2013-10-13 12:05:00,100,0,140,1,20,2,"Healthy",14,"grain,oat,wheets","cheerios","Sweet"
2013-09-28 12:52:00,140,0,45,39,39,0,"Unhealthy",1,"carbonated waterhigh fructose corn syrupcaramel color","coca cola","Sweet"
2013-09-30 18:28:00,140,2,90,10,29,4,"Healthy",1,"Chicory root extract, semi sweet chocolate chip, whole grain oats","Fiber one","Salty"
2013-10-02 17:41:00,70,0,25,18,19,0,"Slightly Unhealthy",1,NA,"Black tea","Sweet"
2013-10-16 17:01:00,140,1,210,0,16,8,"Slightly Unhealthy",2,"corn, vegetable oil, cheese cultures","doritos","Salty"
2013-10-02 08:55:00,240,4,40,25,0,11,"Slightly healthy",2,"milk chocolate suger corn syrup","rocky road candy bar","Sweet"
2013-10-02 09:08:00,90,0,80,10,16,0,"Neither healthy nor unhealthy",1,"Vitamin A vitamin D caicum","Yoplait","Sweet"
2013-09-30 20:15:00,190,0,4,17,41,0,"Slightly Unhealthy",1,"Corn syruo,sugar,inulin","Sour worms","Salty"
2013-10-10 08:32:00,130,0,120,8,2,4,"Neither healthy nor unhealthy",1,"whole wheat flour and niacin","whole grain belly bears","Salty"
2013-09-27 13:06:00,190,0,4,17,41,0,"Slightly Unhealthy",1,"Corn syrup,sugar,inulin","Sour worms","Salty"
2013-09-29 16:09:00,130,0,30,21,31,0,"Neither healthy nor unhealthy",5,"Corn syrup, sugar, fruit juice from concentrate","Gummi bear & friends","Sweet"
2013-10-10 08:33:00,5,17,4,66,66,1,"Unhealthy",1,"unsalted nutssugar","trail mix","Sweet"
2013-10-08 08:44:00,140,8,170,0,16,12,"Unhealthy",1,"Vitamin A vitamin C calcio","Doritos","Salty"
2013-10-26 19:07:00,150,0,190,9,27,0,"Neither healthy nor unhealthy",1,"rice, whole grain, wheat","special k red berries","Sweet"
2013-10-17 17:52:00,300,3,350,2,29,19,"Neither healthy nor unhealthy",2,"Potatoes vegetable oil sunflower","Ruffles","Salty"
2013-10-10 08:17:00,190,3,350,5,23,10,"Slightly Unhealthy",1,"Enriched flour, reduced iron, wheat flour","Austin cheese crackers","Salty"
2013-10-26 20:48:00,120,0,140,6,25,2,"Healthy",1,"corn, whole grain wheat, sugar","honey bunches","Sweet"
2013-10-27 19:24:00,110,0,160,9,22,2,"Neither healthy nor unhealthy",2,"whole grain oatssugaroat bran","honey nut cheerios","Sweet"
2013-10-18 11:35:00,130,6,8,3,24,30,"Neither healthy nor unhealthy",1,"dried potatoescorn starchcorn oil","baked lays","Salty"
2013-10-26 19:11:00,180,3,830,2,20,9,"Neither healthy nor unhealthy",1,"chicken broth, potatoes, celery","rich & hearty","Salty"
2013-10-10 08:54:00,160,2,290,1,15,10,"Unhealthy",1,"Corn meal , cheddar cheese , Sun flower oil","Cheese Cheetos","Salty"
2013-10-09 22:46:00,250,1,200,23,40,6,"Healthy",1,"0 water sugar corn Metrodome","ensure","Sweet"
2013-10-02 08:56:00,350,0,580,18,350,450,"Slightly healthy",1,"Water,corn maltodextrin,sugar (sucrose)","Ensure","Sweet"
2013-09-30 20:53:00,170,4,290,0,3,15,"Slightly Unhealthy",1,"Chicken broth, water, pork","Vienna Sausage","Salty"
2013-10-04 10:23:00,2,5,0,5,0,4,"Slightly Unhealthy",1,"calories 200 total fat 11 grams 17% cholesterol 0%","I ate nutella with bread and milk and a mint candy","Sweet"
2013-09-30 08:48:00,6,16,30,10,10,4,"Slightly healthy",1,"milk chocolate, sugar, enriched wheat flour","Twix","Sweet"
2013-10-17 17:14:00,0,0,0,0,0,0,"Neither healthy nor unhealthy",1,"carbonated mountain spring water, natural flavors,  blackberry juice concentrate, malic acid,","sparkling ice","Sweet"
2013-10-10 08:37:00,0,0,20,0,0,0,"Slightly Unhealthy",2,"0","7 up diet","Sweet"
2013-10-20 20:40:00,170,6,4,13,15,11,"Slightly Unhealthy",1,"cocoa mass, sugar, fat reduced cocoa powder","choklad mí_rk","Sweet"
2013-10-26 11:16:00,90,0,10,23,24,0,"Neither healthy nor unhealthy",1,"high fructose corn syrup, water, sugar","strawberry syrup","Sweet"
2013-09-28 16:35:00,100,0,125,0,7,4,"Slightly Unhealthy",1,"soy beans, sun flower, oil","soy nuts","Salty"
2013-10-29 06:55:00,230,0,350,4,47,1,"Neither healthy nor unhealthy",1,NA,"Bagels","Sweet"
2013-11-11 19:14:00,400,3,480,13,55,13,"Neither healthy nor unhealthy",1,"chicken breast with rib meat, water breader, soybean oil","kid cuisine chicken nuggets","Salty"
2013-10-10 08:35:00,90,0,80,10,16,0,"Neither healthy nor unhealthy",1,"Cultured pastourized grade a nonfat milk","Yoplait light","Sweet"
2013-10-05 22:59:00,190,4,830,1,26,7,"Neither healthy nor unhealthy",2,"enriched wheat flour, vegetable oil, salt","ramen noodle soup","Sweet"
2013-10-10 10:14:00,200,1,330,1,30,8,"Slightly Unhealthy",1,"Enriched corn meal,sulfate,niacin","Baked Cheetos","Salty"
2013-10-01 14:36:00,130,1,190,3,24,4,"Neither healthy nor unhealthy",1,"Dried potatoes , corn starch , corn oil","Baked lays sour cream and onion chips","Salty"
2013-10-11 12:52:00,140,1,190,0,16,8,"Slightly Unhealthy",1,"corn, vegatable oil, maltodextrin","doritos spicy nacho","Salty"
2013-09-27 09:53:00,110,60,60,34,41,5,"Slightly Unhealthy",2,"Spelt flour non-hydrogenated expeller-pressed oils palm fruit canola olive soy protein soy lechin","Chocolate chip cookies","Sweet"
2013-10-25 19:44:00,100,0,10,26,27,0,"Slightly Unhealthy",2,"WaterHigh fructose corn syrup Pear juice","Arizona tea","Sweet"
2013-10-25 07:00:00,90,2,130,8,18,10,"Neither healthy nor unhealthy",1,"whole grain oats, sugar, oat bran","Honey Nut Cheerios","Sweet"
2013-09-27 16:13:00,360,4,870,4,49,12,"Slightly healthy",1,"enriched macaroni , niacin, ferrous sulfate","velveeta","Salty"
2013-10-25 19:49:00,230,4,115,27,32,11,"Unhealthy",1,"Milk chocolate SugarCocoa butter","Snickers almond","Sweet"
2013-10-24 18:43:00,80,1,65,9,17,2,"Slightly Unhealthy",1,"corn.sugar.water","crispy rice","Sweet"
2013-10-02 21:04:00,190,4,42,1,26,7,"Neither healthy nor unhealthy",1,"enriched wheat flour, niacin, reduced iron","maruchan instant lunch","Salty"
2013-10-02 20:40:00,160,2,260,0,13,11,"Unhealthy",1,"Corn meal, vegetable oil, flamin hot limon seasoning","Flamin hot limon Cheetos","Salty"
2013-10-05 17:53:00,140,0,45,39,39,0,"Unhealthy",1,"carbonated water high fructose corn syrup caramel color","Coke","Sweet"
2013-09-30 20:40:00,120,2,180,0,19,5,"Neither healthy nor unhealthy",2,"Popping corn, palm oil, salt","Popcorn","Salty"
2013-10-22 21:44:00,140,1,120,0,19,7,"Slightly Unhealthy",1,"Corn, Vegetable Oil, salt","Tostitos","Salty"
2013-10-08 08:43:00,170,5,250,0,20,90,"Slightly Unhealthy",3,"poopping corn palm oil sallt","Orville redenbacher","Salty"
2013-10-22 10:07:00,80,0,160,21,0,0,"Slightly healthy",1,"Water,sucrose,dextrose","Gatorade","Sweet"
2013-10-22 21:49:00,90,5,104,8,17,0,"Slightly Unhealthy",2,"Sugar, toasted rice, salt","Rice krispies","Sweet"
2013-10-21 19:35:00,160,2,250,0,13,11,"Slightly Unhealthy",3,"Corn Meal,Ferrous Sulfate and Niacin","Hot Cheetos","Salty"
2013-09-24 09:28:00,210,2,420,1,18,120,"Unhealthy",20,"Enriched corn meal, vegetable oil, flamin hot seasoning","Hot Cheetos puffs","Salty"
2013-10-10 09:48:00,546,4,1,4,21,50,"Slightly Unhealthy",2,"nuts almonds salt","nuts, almonds","Salty"
2013-10-04 07:46:00,140,0,110,3,23,4,"Healthy",1,"Enriched Yellow Corn, Sunflower Oil, and Sugar","Popcorners","Salty"
2013-10-12 14:34:00,130,0,120,8,21,4,"Slightly healthy",1,"Whole wheat flour, enriched flour, sugar","Belly Bears graham crackers","Sweet"
2013-10-08 23:25:00,70,10,75,10,15,10,"Neither healthy nor unhealthy",1,"Wheat flour,niacin,iron","Strawberry bars","Sweet"
2013-10-10 10:23:00,320,3,500,1,30,22,"Unhealthy",1,"enriched corn mealvegetable oilflamin hot seasoning","cheetos flamin hot","Salty"
2013-10-07 08:29:00,120,2,150,14,14,3,"Healthy",1,"fat free milk, milk, non fat milk solid","driftwood lowfat milk","Sweet"
2013-10-10 08:33:00,86,0,0,15,0,0,"Healthy",1,"grows on trees","Pears","Sweet"
2013-10-10 19:48:00,120,0,15,27,28,0,"Healthy",1,"appe juice , vitamin C , water","apple juice","Sweet"
2013-10-10 10:11:00,213,27,53,12,0,120,"Slightly Unhealthy",1,"nuts,legemes, dried fruit","trail mix","Sweet"
2013-10-10 20:00:00,70,0,65,19,19,0,"Neither healthy nor unhealthy",1,"water, high fructose corn syrup, citric acid","brisk","Sweet"
2013-10-16 16:59:00,28,2,260,1,30,26,"Slightly Unhealthy",10,". enriched corn. vegetable oil. flaming hot Limon","cheetos crunchy flaming hot Limon","Salty"
2013-10-09 15:42:00,240,0,20,56,58,0,"Neither healthy nor unhealthy",1,"filtered water, sugar, kiwi juice concentrate","snapple","Sweet"
2013-10-08 08:56:00,125,2,250,0,19,6,"Slightly Unhealthy",3,"Iron","Act 2 butter lovers","Salty"
2013-09-27 13:02:00,290,2,370,2,36,0,"Neither healthy nor unhealthy",1,"Corn,vegetable oil,salt","Munchies","Salty"
2013-10-06 15:44:00,140,2,270,1,15,9,"Unhealthy",1,"Enriched corn meal, vegetable oil, cheddar cheese","Fiesta mix","Salty"
2013-10-08 08:48:00,160,2,250,1,13,2,"Slightly Unhealthy",1,"corn ferrous sulfate naciln","cheetos","Salty"
2013-10-08 17:56:00,3,0,0,0,9,4,"Slightly healthy",1,"Chicken Lettuce and tomatoes","McDonalds Chicken Wrap","Salty"
2013-10-08 08:37:00,2,1,210,0,16,8,"Slightly healthy",2,"corn vegetable oil sunflower canola","doritos","Salty"
2013-10-17 21:22:00,130,2,170,19,27,3,"Slightly Unhealthy",1,"skim milk, oreo cooke crums, water","jello oreo","Sweet"
2013-10-10 10:21:00,160,2,310,1,18,9,"Unhealthy",1,"enriched corn mealvegetable oildried potatoes","chesters fries","Salty"
2013-10-10 08:04:00,130,1,85,10,28,30,"Neither healthy nor unhealthy",1,"nuts, caramels,bread","Fiber one","Sweet"
2013-10-18 11:04:00,60,0,0,0,0,70,"Slightly healthy",1,"0","Apples","Sweet"
2013-10-21 19:42:00,50,0,5,11,12,0,"Neither healthy nor unhealthy",3,"Water,Natural and Artificial flavors","Jolly Rancher","Sweet"
2013-09-29 11:28:00,160,2,100,4,7,13,"Unhealthy",1,"Peanuts sugar honey","Planters honey roasted peanuts","Sweet"
2013-10-07 07:34:00,240,4,150,15,34,11,"Healthy",3,"enriched flour, bleached wheat flour,  niacin","grandma's mini sandwich cremes","Sweet"
2013-09-24 09:34:00,170,2,370,1,21,9,"Slightly Unhealthy",1,"Enriched corn mean, Vegetable Oil, Salt","Funyuns flaming hot","Salty"
2013-10-02 20:02:00,320,3,0,1,25,22,"Unhealthy",1,"Enriched corn meal , riboflavin, folic acid","Hot Cheetos","Salty"
2013-10-02 09:21:00,160,1,150,2,15,90,"Unhealthy",1,"potato, vegetable oil corn, andior canola on","Lay's barbecue","Salty"
2013-10-10 10:20:00,170,2,280,1,15,12,"Unhealthy",1,"enriched corn mealvegetable oilcheese seasoning","cheetos","Salty"
2013-09-29 20:31:00,230,7,35,24,25,13,"Unhealthy",1,"Milk chocolate, vanillin, and roasted almond","Worlds finest chocolate","Sweet"
2013-10-02 17:23:00,100,1,60,7,19,20,"Neither healthy nor unhealthy",1,NA,"Chewy granola bars","Sweet"
2013-10-06 11:23:00,120,0,140,6,25,2,"Healthy",20,"corn, whole grain wheat, sugar","honey bunches of oats","Sweet"
2013-10-25 18:19:00,170,4,290,0,3,0,"Healthy",1,"Water, beef, pork","Vienna sausage","Salty"
2013-10-23 18:12:00,160,4,610,0,30,380,"Slightly Unhealthy",20,"enriched corn mealcorn mealvegetable oil","cheetos crunchy flaming hot Limon","Salty"
2013-10-02 09:12:00,2,0,160,21,21,0,"Neither healthy nor unhealthy",12,"Vitamin A vitamin C calcium","Gatorade","Salty"
2013-10-04 17:05:00,160,1,160,0,15,10,"Unhealthy",1,"patatoes , vegtable oil, chile lemon seasoning","chile lemon","Salty"
2013-10-27 08:41:00,120,0,140,6,25,2,"Neither healthy nor unhealthy",1,"Corn whole grain wheat sugar","Honey bunches of oats","Sweet"
2013-10-27 16:28:00,10,0,0,1,2,0,"Neither healthy nor unhealthy",1,"cherries, water, corn syrup","cherries","Sweet"
2013-11-06 21:51:00,160,3,210,18,26,50,"Unhealthy",1,"sugar , water,  enriched bleached wheat flour","Hostess cup cakes","Sweet"
2013-10-10 08:28:00,420,5,120,31,69,14,"Unhealthy",1,"enriched flour, vitamin b, sugar","poptarts brown sugar cinnamon","Sweet"
2013-10-10 09:42:00,60,1,16,8,12,1,"Healthy",3,"Glucose,Sugar, and Vegetable oil","Coffee Candy","Sweet"
2013-10-23 20:55:00,220,7,70,26,28,11,"Unhealthy",1,"Milk chocolate, vanilla and vanillin, caramel","Candy","Sweet"
2013-09-27 13:11:00,300,5,820,2,37,12,"Slightly healthy",1,"Corn,cheese,ham","Hot pocket","Salty"
2013-10-18 15:47:00,200,0,65,55,55,0,"Slightly Unhealthy",1,"Carbonated water, high fructose corn syrup, Carmel color","Soda","Sweet"
2013-10-27 16:37:00,160,15,300,78,49,171,"Slightly Unhealthy",2,"Corn meal,ferrous,sulfate","Hot Cheetos","Sweet"
2013-10-10 12:03:00,140,2,280,1,16,70,"Unhealthy",1,"Enriched corn meal ferrous sulfate","Chesters fries flamin hot","Salty"
2013-10-02 09:18:00,200,4,15,20,20,15,"Slightly Unhealthy",2,"Suger plam oil hazelnuts","Nutella","Sweet"
2013-09-30 08:48:00,70,2,15,19,6,0,"Neither healthy nor unhealthy",3,"water, high fructose corn syrup, vitamin c","Kool-Aid Jammers(Tropical Punch)","Sweet"
2013-10-25 18:06:00,210,8,35,24,26,13,"Neither healthy nor unhealthy",2,"Milk chocolate , sugar , milk","Hersheys milk chocolate","Sweet"
2013-10-23 21:34:00,210,2,450,0,24,0,"Unhealthy",1,"Corn, soybean, sunflower, acid, chili, salt","Senor snacks","Salty"
2013-10-20 14:53:00,100,0,10,25,26,0,"Neither healthy nor unhealthy",1,"Water, high fructose corn syrup, pear juice","Arizona","Sweet"
2013-10-19 21:37:00,50,0,10,10,13,0,"Healthy",15,"64% fruit ingredients, pear purí©e, strawberry juice","Sour nuggets","Sweet"
2013-10-10 09:53:00,320,3,500,1,30,22,"Neither healthy nor unhealthy",1,"Enriched Corn Meal (Corn Meal, Ferrous Sulfate, Niacin","Cheetos Flamin' Hot","Salty"
2013-10-29 21:53:00,15,0,78,3,3,0,"Slightly healthy",12,"water, fructose corn syrup, citric acid","Powerade Zero","Sweet"
2013-10-10 10:11:00,200,2,350,1,30,8,"Neither healthy nor unhealthy",1,"enriched corn mealvegetable oilwhey","baked cheetos","Salty"
2013-10-10 18:43:00,70,0,10,11,17,0,"Unhealthy",3,"Corn syrup, sugar, maltic acid","Jolly Rancher","Sweet"
2013-10-10 09:43:00,160,2,250,0,13,100,"Unhealthy",4,"Enriched corn meal, ferrous sulfate, thiamin mononitrate","Cheetos","Salty"
2013-10-07 11:57:00,1,10,470,5,33,240,"Slightly Unhealthy",2,"unbleached flower,reduced iron,surger","toasted chips","Salty"
2013-10-23 12:58:00,160,1,70,26,0,5,"Unhealthy",1,"Milk fat, nonfat milk sugar, corn syrup","Sunday crunch ice cream","Sweet"
2013-10-27 14:36:00,180,2,150,15,32,6,"Slightly Unhealthy",1,"straberry .sugar.water","poaster pastry","Sweet"
2013-10-20 20:37:00,150,3,150,1,15,9,"Unhealthy",2,"dried potatoes, vegetabl oil, rice flour","pringles","Salty"
2013-10-03 22:46:00,150,0,0,1,27,3,"Neither healthy nor unhealthy",1,"Whole grain Irish oats","Irish oatmeal","Sweet"
2013-10-10 08:29:00,200,2,260,19,35,5,"Slightly healthy",1,NA,"Pop tarts cookies and cream","Sweet"
2013-09-27 15:14:00,40,0,80,11,11,0,"Slightly Unhealthy",1,"Water, high fructose corn syrup, citric acid","Brisk","Sweet"
2013-10-17 17:17:00,60,0,0,14,16,0,"Neither healthy nor unhealthy",1,"pure flitered water,  cane sugar, natural lemon jucie","raspberry lemonade","Sweet"
2013-09-27 11:32:00,320,3,500,1,30,22,"Neither healthy nor unhealthy",1,"Enriched corn meal, ferrous sulfate, niacin","Hot Cheetos","Salty"
2013-10-26 20:44:00,60,0,0,16,17,0,"Neither healthy nor unhealthy",1,"honey,sugar,water","honey","Sweet"
2013-10-10 09:59:00,70,0,10,11,17,0,"Unhealthy",1,"Corn syrup, sugar, maltic acid","Jolly rancher","Sweet"
2013-10-10 08:39:00,0,0,0,0,0,0,"Unhealthy",1,"carbonated water, preservative, cara","Coke Zero","Sweet"
2013-09-27 16:21:00,180,3,80,23,28,5,"Slightly healthy",1,"nonfat milk, water,  sugar","milo","Sweet"
2013-09-29 20:28:00,160,2,250,0,13,11,"Unhealthy",1,"Enriched corn meal, vegetable oil, and Flamin' Hot Seasoning","Flamin' Hot Cheetos","Salty"
2013-10-23 06:47:00,240,25,120,13,32,11,"Slightly Unhealthy",1,"Enriched flour (wheat flour, niacin, reduced iron, thiamine ..","Knotts berry farm premium cookies","Sweet"
2013-10-09 15:44:00,290,6,1120,2,39,12,"Neither healthy nor unhealthy",1,"enriched wheat flour, reduced iron, vegetable oil","instant lunch with shrimp","Salty"
2013-10-10 09:24:00,150,2,420,0,17,70,"Unhealthy",1,"Corn masa flour","Takis","Salty"
2013-09-24 20:19:00,70,0,40,16,17,0,"Slightly Unhealthy",1,"Water, high fructose corn syrup, sugar","JELL-O","Sweet"
2013-10-27 17:37:00,160,25,100,16,26,6,"Unhealthy",1,"Sugar, enriched bleached wheat flour, margarine","Frosted sugar cookies","Sweet"
2013-10-21 19:28:00,24,12,2,32,14,12,"Neither healthy nor unhealthy",1,"water food color suger","gelatin","Sweet"
2013-09-14 09:41:00,160,1,110,12,32,2,"Slightly healthy",1,"Whole grain, roalled oats, sugar","Chris nutrition facts","Salty"
2013-10-20 14:18:00,90,2,55,6,8,5,"Neither healthy nor unhealthy",2,"peanuts, peanut better, sugar","toffe peanut perfection","Sweet"
2013-09-16 21:52:00,160,2,150,2,15,10,"Slightly Unhealthy",1,"potatoes , vegetable oil , bbq seasoning","barbecue lays chips","Salty"
2013-11-01 20:19:00,75,5,120,2,13,1,"Slightly healthy",1,"what flower, water, corn syrup","toasted bread","Salty"
2013-09-26 11:34:00,140,2,90,10,29,4,"Slightly Unhealthy",1,"Chicory root extract, semi sweetener, & chocolates chips","Fiber one","Sweet"
2013-10-02 08:45:00,160,2,250,0,13,11,"Slightly Unhealthy",4,"enriched corn meal, ferrous sulfate, thiamin","cheetos","Salty"
2013-10-20 15:06:00,130,0,100,8,20,4,"Slightly healthy",1,"Whole wheat flour, enriched flour, niacin","Belly bears honey graham crackers","Sweet"
2013-09-25 17:50:00,80,0,0,21,22,0,"Neither healthy nor unhealthy",12,"water,high fructose corn syrup , citric acid","powerade","Sweet"
2013-09-15 21:55:00,50,0,110,14,14,0,"Slightly healthy",1,"water, sugar , dextrose","Gatorade orange","Sweet"
2013-10-07 17:23:00,100,0,125,0,23,2,"Neither healthy nor unhealthy",1,"whole grain popping corn,canola oil,hydrogenated palm","kettle popcorn","Sweet"
2013-10-01 20:47:00,410,3,330,33,75,10,"Neither healthy nor unhealthy",1,"Enriched flour, corn syrup, high fructose corn syrup","Pop-Tarts","Sweet"
2013-10-02 17:30:00,120,1,110,11,24,3,"Slightly healthy",1,NA,"Nutri grain","Sweet"
2013-10-02 11:02:00,290,2,370,2,36,14,"Slightly Unhealthy",1,"Corn, vegetable oil, sonflower","Munchies","Salty"
2013-10-02 18:44:00,120,0,35,10,30,0,"Unhealthy",2,"Vitamin C phosphorus magnesium","Cranberry premium juice","Sweet"
2013-10-16 17:59:00,160,2,250,1,15,26,"Unhealthy",7,"Enriched Corn MealVegetable OilCheddar Cheese","Hot Cheetos","Salty"
2013-09-27 13:57:00,170,1,85,26,33,2,"Healthy",1,"cultured pasteurized grade a low fat milk,mangos,modified corn starch","yoplait","Sweet"
2013-10-02 12:14:00,200,12,120,1,30,8,"Slightly Unhealthy",20,"Enriched corn mealVegetable oilSalt","Baked hot cheetos","Sweet"
2013-10-20 14:15:00,130,0,170,1,28,2,"Neither healthy nor unhealthy",1,"whole grain rolled oats, rolled barley whole grain","maple brown sugar","Sweet"
2013-10-14 10:04:00,180,2,280,1,17,12,"Neither healthy nor unhealthy",1,"enriched cor meal, sulfate, niacim","cheetos","Salty"
2013-10-08 08:41:00,150,0,140,40,0,0,"Unhealthy",1,"Vitamin C","All sport body quencher","Salty"
2013-10-03 21:29:00,160,2,250,0,13,11,"Slightly Unhealthy",1,"Enriched corn meal, niacin, vegetable oil","Hot Cheetos","Salty"
2013-09-17 18:19:00,160,2,250,0,13,11,"Unhealthy",1,"0 enriched corn meal, vegetable oil hot seasoning","Cheetos","Salty"
2013-10-29 12:21:00,120,0,15,26,28,0,"Neither healthy nor unhealthy",1,"apple juice, water, sugar","apple juice","Sweet"
