Date,City,CO,NO2,SO2,O3,PM2.5,PM10,Type
2024-01-27 23:00:00+00:00,Stockholm,169.0,3.6,0.2,61.0,4.5,5.9,Residential
2024-03-15 07:00:00+00:00,Stockholm,193.0,14.9,0.4,39.0,11.3,16.9,Residential
2024-07-19 18:00:00+00:00,Stockholm,133.0,10.8,0.4,60.0,3.1,6.8,Residential
2024-07-13 22:00:00+00:00,Stockholm,108.0,7.9,0.1,58.0,2.6,3.6,Residential
2024-05-25 17:00:00+00:00,Stockholm,172.0,13.2,0.7,82.0,9.8,12.8,Residential
2024-12-14 20:00:00+00:00,Stockholm,150.0,3.3,0.3,70.0,1.7,2.4,Residential
2024-08-11 05:00:00+00:00,Stockholm,143.0,2.5,0.1,47.0,1.9,3.6,Residential
2024-04-30 13:00:00+00:00,Stockholm,186.0,13.3,0.7,99.0,5.3,10.0,Residential
2024-02-14 01:00:00+00:00,Stockholm,217.0,7.3,0.5,44.0,3.6,4.0,Residential
2024-02-14 22:00:00+00:00,Stockholm,221.0,25.7,0.9,38.0,10.4,16.1,Residential
2024-02-01 22:00:00+00:00,Stockholm,172.0,4.0,0.2,74.0,2.1,4.8,Residential
2024-08-01 02:00:00+00:00,Stockholm,130.0,4.5,0.3,43.0,2.4,3.2,Residential
2024-10-21 16:00:00+00:00,Stockholm,157.0,7.1,0.2,62.0,4.0,12.1,Residential
2024-10-06 03:00:00+00:00,Stockholm,154.0,5.4,0.3,57.0,3.6,4.9,Residential
2024-10-13 11:00:00+00:00,Stockholm,163.0,5.5,0.4,63.0,3.6,7.6,Residential
2024-05-14 01:00:00+00:00,Stockholm,159.0,18.9,0.6,40.0,5.2,7.2,Residential
2024-04-29 08:00:00+00:00,Stockholm,201.0,13.5,1.1,72.0,11.3,14.8,Residential
2024-08-08 20:00:00+00:00,Stockholm,155.0,13.9,0.5,75.0,4.5,7.3,Residential
2024-07-10 17:00:00+00:00,Stockholm,118.0,6.7,0.4,82.0,3.6,7.6,Residential
2024-12-09 08:00:00+00:00,Stockholm,171.0,9.0,0.3,60.0,2.0,4.3,Residential
2024-02-23 23:00:00+00:00,Stockholm,186.0,7.3,0.5,61.0,6.3,8.5,Residential
2024-10-03 06:00:00+00:00,Stockholm,197.0,20.3,0.3,29.0,3.7,8.9,Residential
2024-10-06 20:00:00+00:00,Stockholm,177.0,11.8,0.4,51.0,4.3,8.3,Residential
2024-03-04 18:00:00+00:00,Stockholm,240.0,29.9,1.1,33.0,14.1,18.3,Residential
2024-06-20 08:00:00+00:00,Stockholm,134.0,5.5,0.2,68.0,3.0,4.5,Residential
2024-04-25 00:00:00+00:00,Stockholm,176.0,23.3,0.8,51.0,8.0,9.0,Residential
2024-02-11 18:00:00+00:00,Stockholm,201.0,10.8,1.1,63.0,5.0,6.8,Residential
2024-07-08 01:00:00+00:00,Stockholm,107.0,3.1,0.2,65.0,1.7,3.5,Residential
2024-05-27 07:00:00+00:00,Stockholm,176.0,13.5,1.0,75.0,8.0,12.1,Residential
2024-03-21 06:00:00+00:00,Stockholm,314.0,30.4,1.1,3.0,14.3,19.2,Residential
2024-07-28 23:00:00+00:00,Stockholm,119.0,3.2,0.1,50.0,1.7,2.2,Residential
2024-04-12 10:00:00+00:00,Stockholm,174.0,7.2,0.4,71.0,4.2,7.8,Residential
2024-09-06 00:00:00+00:00,Stockholm,237.0,36.3,1.0,25.0,16.6,18.9,Residential
2024-04-02 00:00:00+00:00,Stockholm,168.0,2.7,0.2,66.0,1.6,3.3,Residential
2024-08-01 18:00:00+00:00,Stockholm,130.0,9.8,0.3,56.0,2.7,6.3,Residential
2024-12-20 18:00:00+00:00,Stockholm,169.0,6.3,0.5,73.0,2.0,4.1,Residential
2024-04-11 12:00:00+00:00,Stockholm,180.0,6.8,0.4,72.0,4.5,7.0,Residential
2024-02-17 14:00:00+00:00,Stockholm,172.0,5.4,0.2,82.0,1.3,4.4,Residential
2024-03-24 03:00:00+00:00,Stockholm,209.0,16.6,0.6,27.0,7.1,9.7,Residential
2024-03-08 15:00:00+00:00,Stockholm,189.0,14.9,0.4,59.0,6.6,11.0,Residential
2024-12-21 03:00:00+00:00,Stockholm,155.0,4.5,0.4,58.0,2.1,3.5,Residential
2024-04-20 06:00:00+00:00,Stockholm,181.0,2.5,0.9,88.0,2.4,3.8,Residential
2024-04-17 20:00:00+00:00,Stockholm,173.0,7.4,0.3,67.0,2.4,4.6,Residential
2024-01-04 08:00:00+00:00,Stockholm,181.0,7.9,0.9,74.0,2.0,4.4,Residential
2024-08-24 10:00:00+00:00,Stockholm,155.0,1.8,0.1,64.0,2.9,6.3,Residential
2024-05-27 12:00:00+00:00,Stockholm,154.0,4.6,1.0,103.0,6.7,10.2,Residential
2024-10-12 17:00:00+00:00,Stockholm,185.0,15.3,0.5,52.0,3.4,7.8,Residential
2024-08-25 18:00:00+00:00,Stockholm,163.0,3.4,0.2,70.0,2.8,6.8,Residential
2024-05-15 04:00:00+00:00,Stockholm,152.0,9.7,0.5,58.0,3.9,6.8,Residential
2024-07-01 19:00:00+00:00,Stockholm,122.0,7.7,0.2,70.0,3.1,6.5,Residential
2024-07-20 12:00:00+00:00,Stockholm,129.0,2.8,0.1,69.0,2.2,3.6,Residential
2024-09-22 13:00:00+00:00,Stockholm,173.0,9.0,0.4,67.0,2.8,7.0,Residential
2024-07-26 14:00:00+00:00,Stockholm,144.0,8.5,0.3,79.0,3.9,6.5,Residential
2024-09-02 04:00:00+00:00,Stockholm,194.0,8.1,0.4,39.0,3.7,5.3,Residential
2024-07-28 21:00:00+00:00,Stockholm,128.0,5.2,0.2,53.0,1.9,2.5,Residential
2024-09-03 00:00:00+00:00,Stockholm,191.0,11.5,0.7,50.0,3.6,5.0,Residential
2024-01-28 20:00:00+00:00,Stockholm,176.0,6.0,0.4,61.0,4.8,7.0,Residential
2024-01-22 07:00:00+00:00,Stockholm,182.0,7.2,0.4,59.0,5.3,7.4,Residential
2024-12-05 11:00:00+00:00,Stockholm,212.0,22.8,0.7,38.0,4.5,9.5,Residential
2024-08-02 02:00:00+00:00,Stockholm,131.0,11.7,0.4,38.0,3.5,4.4,Residential
2024-08-03 04:00:00+00:00,Stockholm,136.0,14.1,0.4,24.0,3.7,6.7,Residential
2024-07-03 23:00:00+00:00,Stockholm,125.0,9.5,0.3,47.0,3.8,6.5,Residential
2024-04-27 18:00:00+00:00,Stockholm,198.0,11.4,0.4,75.0,6.3,9.4,Residential
2024-06-28 06:00:00+00:00,Stockholm,158.0,15.2,0.6,62.0,6.0,10.5,Residential
2024-07-06 10:00:00+00:00,Stockholm,110.0,2.6,0.1,61.0,2.6,5.3,Residential
2024-02-19 07:00:00+00:00,Stockholm,215.0,15.5,0.7,44.0,4.9,7.3,Residential
2024-01-25 16:00:00+00:00,Stockholm,190.0,15.6,0.5,49.0,4.5,7.9,Residential
2024-11-19 09:00:00+00:00,Stockholm,301.0,40.0,1.6,11.0,9.0,24.5,Residential
2024-09-26 16:00:00+00:00,Stockholm,197.0,24.3,0.5,54.0,4.1,11.6,Residential
2024-04-27 08:00:00+00:00,Stockholm,177.0,11.3,0.4,77.0,4.8,6.2,Residential
2024-04-14 17:00:00+00:00,Stockholm,150.0,3.4,0.1,70.0,1.1,1.8,Residential
2024-07-15 19:00:00+00:00,Stockholm,133.0,9.6,0.6,87.0,5.1,9.2,Residential
2024-02-22 15:00:00+00:00,Stockholm,196.0,13.9,0.6,56.0,9.0,12.5,Residential
2024-01-01 14:00:00+00:00,Stockholm,189.0,9.4,0.6,58.0,2.1,4.2,Residential
2024-06-16 14:00:00+00:00,Stockholm,133.0,5.3,0.3,81.0,3.5,6.4,Residential
2024-05-06 23:00:00+00:00,Stockholm,159.0,5.1,0.4,72.0,3.3,5.0,Residential
2024-09-18 06:00:00+00:00,Stockholm,307.0,27.0,0.6,17.0,10.4,19.7,Residential
2024-06-21 20:00:00+00:00,Stockholm,122.0,12.6,0.5,64.0,3.3,6.5,Residential
2024-07-19 13:00:00+00:00,Stockholm,128.0,3.2,0.1,73.0,2.1,3.3,Residential
2024-11-17 01:00:00+00:00,Stockholm,146.0,1.2,0.1,72.0,1.4,4.3,Residential
2024-05-03 05:00:00+00:00,Stockholm,162.0,22.5,0.7,41.0,4.4,7.7,Residential
2024-07-13 05:00:00+00:00,Stockholm,135.0,26.0,0.8,39.0,6.4,8.8,Residential
2024-09-26 06:00:00+00:00,Stockholm,187.0,19.1,0.4,43.0,4.2,10.1,Residential
2024-02-18 04:00:00+00:00,Stockholm,177.0,6.2,0.4,78.0,2.3,3.3,Residential
2024-12-25 22:00:00+00:00,Stockholm,139.0,4.0,0.2,57.0,4.0,5.6,Residential
2024-08-28 09:00:00+00:00,Stockholm,207.0,5.3,0.6,84.0,9.2,14.8,Residential
2024-05-26 20:00:00+00:00,Stockholm,151.0,15.4,0.6,74.0,7.8,9.6,Residential
2024-12-04 09:00:00+00:00,Stockholm,254.0,29.7,0.9,31.0,5.9,13.4,Residential
2024-09-12 23:00:00+00:00,Stockholm,199.0,24.6,0.8,28.0,4.0,8.7,Residential
2024-06-26 23:00:00+00:00,Stockholm,134.0,10.3,0.5,69.0,6.3,8.3,Residential
2024-11-17 00:00:00+00:00,Stockholm,147.0,1.5,0.1,73.0,1.5,4.4,Residential
2024-08-19 00:00:00+00:00,Stockholm,159.0,7.3,0.3,64.0,4.2,8.0,Residential
2024-03-08 09:00:00+00:00,Stockholm,196.0,9.7,0.5,58.0,6.3,9.1,Residential
2024-11-19 15:00:00+00:00,Stockholm,222.0,39.1,0.8,28.0,5.2,14.7,Residential
2024-01-15 10:00:00+00:00,Stockholm,168.0,4.2,0.4,68.0,2.2,5.2,Residential
2024-04-09 13:00:00+00:00,Stockholm,177.0,13.5,0.6,82.0,6.3,12.1,Residential
2024-04-05 23:00:00+00:00,Stockholm,296.0,51.8,1.3,5.0,13.3,17.1,Residential
2024-12-27 21:00:00+00:00,Stockholm,176.0,14.7,0.6,31.0,5.0,8.5,Residential
2024-08-23 07:00:00+00:00,Stockholm,201.0,10.2,0.4,58.0,7.9,16.7,Residential
2024-06-06 14:00:00+00:00,Stockholm,138.0,4.3,0.5,78.0,3.3,7.6,Residential
2024-06-17 07:00:00+00:00,Stockholm,151.0,13.2,0.6,66.0,4.8,9.2,Residential
2024-04-02 06:00:00+00:00,Stockholm,178.0,5.7,0.3,67.0,2.5,4.4,Residential
2024-08-03 02:00:00+00:00,Stockholm,147.0,16.8,0.5,22.0,5.3,7.6,Residential
2024-08-29 01:00:00+00:00,Stockholm,179.0,9.5,0.8,77.0,7.1,10.4,Residential
2024-10-11 06:00:00+00:00,Stockholm,187.0,23.0,0.5,34.0,3.6,8.6,Residential
2024-06-19 20:00:00+00:00,Stockholm,151.0,12.8,0.3,60.0,2.9,6.1,Residential
2024-12-12 23:00:00+00:00,Stockholm,185.0,13.4,0.8,56.0,5.2,8.5,Residential
2024-03-18 14:00:00+00:00,Stockholm,192.0,13.7,1.0,83.0,2.9,7.1,Residential
2024-06-16 02:00:00+00:00,Stockholm,127.0,5.7,0.4,79.0,4.5,5.4,Residential
2024-08-30 04:00:00+00:00,Stockholm,201.0,8.4,0.6,83.0,9.9,13.3,Residential
2024-09-29 21:00:00+00:00,Stockholm,188.0,8.9,0.3,51.0,2.5,5.7,Residential
2024-12-28 15:00:00+00:00,Stockholm,165.0,7.4,0.4,47.0,5.1,8.8,Residential
2024-05-11 01:00:00+00:00,Stockholm,160.0,10.5,0.6,62.0,3.2,7.1,Residential
2024-07-15 02:00:00+00:00,Stockholm,122.0,7.2,0.2,57.0,2.8,4.3,Residential
2024-03-05 09:00:00+00:00,Stockholm,222.0,9.7,1.2,43.0,9.7,12.3,Residential
2024-10-02 20:00:00+00:00,Stockholm,172.0,5.4,0.2,58.0,2.0,4.4,Residential
2024-04-05 08:00:00+00:00,Stockholm,191.0,14.0,0.4,66.0,3.3,5.5,Residential
2024-02-14 15:00:00+00:00,Stockholm,280.0,41.3,1.0,24.0,9.5,21.4,Residential
2024-06-13 19:00:00+00:00,Stockholm,128.0,7.3,0.3,67.0,3.2,6.7,Residential
2024-05-23 01:00:00+00:00,Stockholm,138.0,17.2,0.8,54.0,3.7,5.7,Residential
2024-09-05 04:00:00+00:00,Stockholm,200.0,23.6,0.9,23.0,12.0,14.9,Residential
2024-11-26 22:00:00+00:00,Stockholm,162.0,5.4,0.3,60.0,2.5,4.6,Residential
2024-06-18 21:00:00+00:00,Stockholm,133.0,10.5,0.3,64.0,4.0,7.4,Residential
2024-06-01 05:00:00+00:00,Stockholm,141.0,7.9,0.5,68.0,10.9,21.4,Residential
2024-01-29 10:00:00+00:00,Stockholm,191.0,8.1,0.7,54.0,6.6,11.9,Residential
2024-05-11 04:00:00+00:00,Stockholm,160.0,16.8,0.7,56.0,3.1,6.6,Residential
2024-09-13 03:00:00+00:00,Stockholm,196.0,34.7,1.5,15.0,4.9,7.6,Residential
2024-02-09 04:00:00+00:00,Stockholm,199.0,11.7,0.7,41.0,3.9,5.2,Residential
2024-12-13 03:00:00+00:00,Stockholm,167.0,9.3,0.7,52.0,3.9,5.7,Residential
2024-06-30 15:00:00+00:00,Stockholm,129.0,16.4,0.3,73.0,4.2,8.6,Residential
2024-11-17 16:00:00+00:00,Stockholm,169.0,9.1,0.3,56.0,1.7,3.8,Residential
2024-04-10 04:00:00+00:00,Stockholm,176.0,8.0,0.5,60.0,12.0,17.3,Residential
2024-10-18 16:00:00+00:00,Stockholm,212.0,17.5,1.6,41.0,9.0,16.6,Residential
2024-11-30 07:00:00+00:00,Stockholm,164.0,3.3,0.3,59.0,3.5,6.0,Residential
2024-05-17 09:00:00+00:00,Stockholm,150.0,5.4,0.7,92.0,5.0,7.0,Residential
2024-03-24 10:00:00+00:00,Stockholm,185.0,13.7,0.8,45.0,3.0,5.7,Residential
2024-09-06 17:00:00+00:00,Stockholm,216.0,16.2,0.7,68.0,8.4,13.2,Residential
2024-05-06 19:00:00+00:00,Stockholm,156.0,5.2,0.4,75.0,3.2,5.0,Residential
2024-12-24 05:00:00+00:00,Stockholm,184.0,16.7,0.5,30.0,5.5,10.9,Residential
2024-01-16 00:00:00+00:00,Stockholm,160.0,3.2,0.3,68.0,1.8,2.5,Residential
2024-11-12 20:00:00+00:00,Stockholm,204.0,21.2,0.6,27.0,6.6,13.1,Residential
2024-07-21 20:00:00+00:00,Stockholm,146.0,14.0,0.4,70.0,6.6,8.2,Residential
2024-01-31 16:00:00+00:00,Stockholm,198.0,11.8,0.4,61.0,3.6,10.4,Residential
2024-05-23 05:00:00+00:00,Stockholm,142.0,10.5,0.5,60.0,3.5,6.4,Residential
2024-09-01 06:00:00+00:00,Stockholm,199.0,4.0,0.3,52.0,2.4,5.1,Residential
2024-09-23 15:00:00+00:00,Stockholm,180.0,13.5,0.5,66.0,6.9,10.1,Residential
2024-03-06 02:00:00+00:00,Stockholm,184.0,14.1,0.7,53.0,2.8,4.9,Residential
2024-06-23 04:00:00+00:00,Stockholm,114.0,9.9,0.4,49.0,2.4,3.5,Residential
2024-11-23 22:00:00+00:00,Stockholm,187.0,10.8,0.5,55.0,4.5,6.2,Residential
2024-11-06 21:00:00+00:00,Stockholm,151.0,6.5,0.4,43.0,5.6,9.1,Residential
2024-08-20 19:00:00+00:00,Stockholm,179.0,11.3,0.4,81.0,6.4,10.9,Residential
2024-12-20 15:00:00+00:00,Stockholm,176.0,10.7,0.4,45.0,2.0,3.6,Residential
2024-02-19 19:00:00+00:00,Stockholm,255.0,29.7,1.0,29.0,9.0,12.9,Residential
2024-02-22 05:00:00+00:00,Stockholm,179.0,12.2,0.5,46.0,6.2,7.1,Residential
2024-08-25 17:00:00+00:00,Stockholm,172.0,3.6,0.2,69.0,2.9,6.3,Residential
2024-09-12 10:00:00+00:00,Stockholm,179.0,3.5,0.3,61.0,2.6,6.4,Residential
2024-12-05 21:00:00+00:00,Stockholm,199.0,15.6,0.9,44.0,4.4,7.9,Residential
2024-12-29 04:00:00+00:00,Stockholm,146.0,2.9,0.2,49.0,3.4,4.0,Residential
2024-06-11 15:00:00+00:00,Stockholm,157.0,12.0,0.4,59.0,4.3,8.8,Residential
2024-08-17 21:00:00+00:00,Stockholm,153.0,6.5,0.2,63.0,3.4,9.0,Residential
2024-10-04 09:00:00+00:00,Stockholm,221.0,16.1,0.6,33.0,5.3,9.9,Residential
2024-11-19 20:00:00+00:00,Stockholm,159.0,12.8,0.5,38.0,2.0,4.2,Residential
2024-12-18 03:00:00+00:00,Stockholm,159.0,7.6,0.6,47.0,2.8,4.6,Residential
2024-08-16 04:00:00+00:00,Stockholm,155.0,6.7,0.3,70.0,7.2,9.7,Residential
2024-05-25 01:00:00+00:00,Stockholm,195.0,21.3,0.5,56.0,8.3,9.5,Residential
2024-04-23 14:00:00+00:00,Stockholm,176.0,8.5,1.7,89.0,4.4,7.6,Residential
2024-05-30 21:00:00+00:00,Stockholm,146.0,22.7,0.9,80.0,7.9,10.6,Residential
2024-01-23 10:00:00+00:00,Stockholm,167.0,5.9,0.2,67.0,3.9,9.0,Residential
2024-01-14 09:00:00+00:00,Stockholm,191.0,7.0,0.5,54.0,2.2,4.4,Residential
2024-07-20 03:00:00+00:00,Stockholm,123.0,9.4,0.3,33.0,3.4,4.8,Residential
2024-09-16 00:00:00+00:00,Stockholm,193.0,33.7,0.9,19.0,4.1,6.7,Residential
2024-07-08 10:00:00+00:00,Stockholm,113.0,3.3,0.2,67.0,2.7,5.2,Residential
2024-08-09 13:00:00+00:00,Stockholm,147.0,5.0,0.4,80.0,4.5,10.2,Residential
2024-09-21 03:00:00+00:00,Stockholm,168.0,6.4,0.3,37.0,6.1,9.3,Residential
2024-01-02 13:00:00+00:00,Stockholm,178.0,7.2,0.9,74.0,2.0,3.3,Residential
2024-04-10 12:00:00+00:00,Stockholm,169.0,5.3,0.2,72.0,2.5,6.2,Residential
2024-05-17 13:00:00+00:00,Stockholm,149.0,3.5,0.4,95.0,4.9,7.3,Residential
2024-10-22 23:00:00+00:00,Stockholm,154.0,2.4,0.2,71.0,3.5,7.8,Residential
2024-09-05 11:00:00+00:00,Stockholm,206.0,11.5,1.4,85.0,12.1,15.8,Residential
2024-01-21 07:00:00+00:00,Stockholm,174.0,7.9,0.3,50.0,1.6,2.3,Residential
2024-12-09 13:00:00+00:00,Stockholm,175.0,13.2,0.4,61.0,2.6,6.0,Residential
2024-06-01 18:00:00+00:00,Stockholm,145.0,9.1,0.5,92.0,8.1,12.9,Residential
2024-08-15 14:00:00+00:00,Stockholm,161.0,6.9,1.1,98.0,5.2,9.5,Residential
2024-05-06 03:00:00+00:00,Stockholm,142.0,15.8,0.6,63.0,2.7,3.6,Residential
2024-09-29 05:00:00+00:00,Stockholm,176.0,5.7,0.2,41.0,1.6,3.7,Residential
2024-03-13 01:00:00+00:00,Stockholm,231.0,23.8,0.9,30.0,10.1,12.3,Residential
2024-01-22 05:00:00+00:00,Stockholm,185.0,5.4,0.4,56.0,5.9,6.1,Residential
2024-09-23 01:00:00+00:00,Vancouver,246.0,26.6,4.8,29.0,17.3,25.9,Residential
2024-03-03 00:00:00+00:00,Vancouver,188.0,5.8,3.2,87.0,6.7,12.2,Residential
2024-09-29 11:00:00+00:00,Vancouver,200.0,23.0,3.8,34.0,6.0,8.7,Residential
2024-05-11 09:00:00+00:00,Vancouver,385.0,44.9,8.5,39.0,15.7,22.9,Residential
2024-01-21 16:00:00+00:00,Vancouver,264.0,37.5,4.1,32.0,6.9,10.0,Residential
2024-05-22 14:00:00+00:00,Vancouver,174.0,14.1,3.6,53.0,5.6,8.2,Residential
2024-01-04 23:00:00+00:00,Vancouver,212.0,19.2,5.1,50.0,3.6,5.3,Residential
2024-06-03 14:00:00+00:00,Vancouver,135.0,6.0,1.6,51.0,2.5,3.8,Residential
2024-05-26 14:00:00+00:00,Vancouver,154.0,11.3,2.8,55.0,3.0,4.8,Residential
2024-01-14 06:00:00+00:00,Vancouver,239.0,28.4,5.2,48.0,4.3,6.2,Residential
2024-06-13 20:00:00+00:00,Vancouver,192.0,14.6,11.2,81.0,13.6,20.7,Residential
2024-09-07 11:00:00+00:00,Vancouver,378.0,17.6,1.9,38.0,9.6,14.1,Residential
2024-08-15 09:00:00+00:00,Vancouver,292.0,36.7,10.1,32.0,16.5,23.7,Residential
2024-03-07 11:00:00+00:00,Vancouver,384.0,57.6,8.5,20.0,9.5,14.3,Residential
2024-08-18 05:00:00+00:00,Vancouver,416.0,38.1,5.5,47.0,15.5,22.4,Residential
2024-11-17 03:00:00+00:00,Vancouver,259.0,37.7,3.0,41.0,4.5,4.8,Residential
2024-03-11 21:00:00+00:00,Vancouver,219.0,14.4,4.4,65.0,4.2,6.7,Residential
2024-03-13 02:00:00+00:00,Vancouver,347.0,36.6,10.2,49.0,6.9,10.8,Residential
2024-05-03 16:00:00+00:00,Vancouver,265.0,19.7,5.4,43.0,17.8,26.7,Residential
2024-03-28 00:00:00+00:00,Vancouver,193.0,10.2,3.4,81.0,6.2,9.1,Residential
2024-05-02 15:00:00+00:00,Vancouver,233.0,17.5,4.0,58.0,7.7,12.0,Residential
2024-02-17 17:00:00+00:00,Vancouver,314.0,24.8,6.1,61.0,10.0,14.6,Residential
2024-05-12 14:00:00+00:00,Vancouver,285.0,25.4,7.7,38.0,12.0,17.6,Residential
2024-06-14 00:00:00+00:00,Vancouver,138.0,6.2,5.8,98.0,10.1,15.9,Residential
2024-12-31 17:00:00+00:00,Vancouver,635.0,40.0,11.4,28.0,13.5,13.9,Residential
2024-01-10 06:00:00+00:00,Vancouver,274.0,42.1,10.6,33.0,7.6,11.8,Residential
2024-11-16 17:00:00+00:00,Vancouver,294.0,24.0,6.0,49.0,6.1,7.4,Residential
2024-03-11 11:00:00+00:00,Vancouver,186.0,9.3,2.6,68.0,2.2,3.6,Residential
2024-11-21 21:00:00+00:00,Vancouver,825.0,22.4,4.3,64.0,6.2,7.1,Residential
2024-09-22 21:00:00+00:00,Vancouver,206.0,18.3,5.5,39.0,13.0,19.7,Residential
2024-07-26 16:00:00+00:00,Vancouver,162.0,15.8,8.6,35.0,7.5,11.5,Residential
2024-02-27 01:00:00+00:00,Vancouver,201.0,7.0,3.0,84.0,3.6,5.6,Residential
2024-01-10 05:00:00+00:00,Vancouver,263.0,37.5,8.4,38.0,6.9,10.8,Residential
2024-09-03 21:00:00+00:00,Vancouver,170.0,12.5,7.1,45.0,10.3,15.2,Residential
2024-05-07 07:00:00+00:00,Vancouver,280.0,37.7,7.8,37.0,6.8,10.2,Residential
2024-08-05 05:00:00+00:00,Vancouver,327.0,34.2,6.1,42.0,11.8,16.8,Residential
2024-05-01 03:00:00+00:00,Vancouver,227.0,19.0,5.0,65.0,7.6,11.8,Residential
2024-05-06 11:00:00+00:00,Vancouver,162.0,7.8,2.1,64.0,2.8,4.2,Residential
2024-07-21 08:00:00+00:00,Vancouver,420.0,41.3,10.6,50.0,23.7,34.2,Residential
2024-11-21 11:00:00+00:00,Vancouver,194.0,9.7,1.4,76.0,2.9,3.5,Residential
2024-01-10 23:00:00+00:00,Vancouver,257.0,32.9,9.4,44.0,5.0,7.4,Residential
2024-11-25 19:00:00+00:00,Vancouver,472.0,31.0,6.1,40.0,5.6,5.9,Residential
2024-02-29 10:00:00+00:00,Vancouver,225.0,27.1,4.5,51.0,2.2,3.4,Residential
2024-11-08 05:00:00+00:00,Vancouver,1446.0,30.4,17.3,23.0,13.4,19.7,Residential
2024-10-03 00:00:00+00:00,Vancouver,188.0,11.3,6.2,67.0,8.6,14.8,Residential
2024-07-31 12:00:00+00:00,Vancouver,174.0,24.9,7.6,5.0,11.3,16.2,Residential
2024-02-13 23:00:00+00:00,Vancouver,198.0,6.9,5.5,77.0,3.2,4.8,Residential
2024-04-17 06:00:00+00:00,Vancouver,378.0,48.7,16.5,32.0,11.1,16.0,Residential
2024-10-30 22:00:00+00:00,Vancouver,295.0,18.1,3.7,48.0,5.3,7.8,Residential
2024-09-27 00:00:00+00:00,Vancouver,193.0,12.8,3.2,57.0,6.1,9.9,Residential
2024-07-06 01:00:00+00:00,Vancouver,235.0,11.7,5.5,120.0,14.3,21.2,Residential
2024-12-20 22:00:00+00:00,Vancouver,281.0,36.7,5.6,28.0,8.4,8.8,Residential
2024-12-07 15:00:00+00:00,Vancouver,278.0,35.2,6.1,20.0,6.8,6.8,Residential
2024-10-21 04:00:00+00:00,Vancouver,321.0,34.2,6.3,35.0,13.0,18.7,Residential
2024-08-24 16:00:00+00:00,Vancouver,174.0,9.9,3.0,46.0,2.6,3.9,Residential
2024-03-28 06:00:00+00:00,Vancouver,259.0,36.4,7.6,42.0,7.9,12.2,Residential
2024-06-21 06:00:00+00:00,Vancouver,345.0,42.1,7.3,52.0,19.3,27.7,Residential
2024-10-30 09:00:00+00:00,Vancouver,215.0,19.3,4.5,43.0,5.4,8.2,Residential
2024-03-05 23:00:00+00:00,Vancouver,210.0,10.4,10.4,88.0,7.0,10.7,Residential
2024-08-06 09:00:00+00:00,Vancouver,255.0,30.9,5.0,21.0,7.2,10.3,Residential
2024-12-27 08:00:00+00:00,Vancouver,203.0,34.9,6.4,31.0,7.7,9.1,Residential
2024-07-22 22:00:00+00:00,Vancouver,115.0,4.0,2.9,75.0,7.6,11.8,Residential
2024-03-13 09:00:00+00:00,Vancouver,420.0,42.8,15.5,33.0,14.6,21.6,Residential
2024-01-27 23:00:00+00:00,Vancouver,356.0,41.9,7.6,14.0,9.0,12.8,Residential
2024-03-15 07:00:00+00:00,Vancouver,498.0,46.6,16.7,32.0,22.2,33.9,Residential
2024-07-19 18:00:00+00:00,Vancouver,153.0,6.5,4.7,61.0,6.8,10.6,Residential
2024-07-13 22:00:00+00:00,Vancouver,217.0,10.1,9.0,139.0,17.6,26.0,Residential
2024-05-25 17:00:00+00:00,Vancouver,153.0,8.0,3.2,58.0,2.7,3.9,Residential
2024-12-14 20:00:00+00:00,Vancouver,170.0,8.0,1.8,75.0,1.4,1.5,Residential
2024-08-11 05:00:00+00:00,Vancouver,346.0,28.6,5.4,53.0,13.4,19.3,Residential
2024-04-30 13:00:00+00:00,Vancouver,212.0,19.9,4.7,49.0,8.2,12.8,Residential
2024-02-14 01:00:00+00:00,Vancouver,300.0,21.9,8.6,58.0,5.2,7.5,Residential
2024-02-14 22:00:00+00:00,Vancouver,208.0,6.6,3.7,79.0,1.9,2.9,Residential
2024-02-01 22:00:00+00:00,Vancouver,270.0,24.6,5.8,47.0,6.1,9.1,Residential
2024-08-01 02:00:00+00:00,Vancouver,183.0,12.5,7.4,68.0,9.1,13.1,Residential
2024-10-21 16:00:00+00:00,Vancouver,267.0,31.5,10.6,36.0,13.6,19.7,Residential
2024-10-06 03:00:00+00:00,Vancouver,392.0,46.2,11.1,21.0,11.4,17.3,Residential
2024-10-13 11:00:00+00:00,Vancouver,360.0,29.0,7.7,17.0,9.9,14.5,Residential
2024-05-14 01:00:00+00:00,Vancouver,155.0,9.8,5.2,62.0,14.3,22.4,Residential
2024-04-29 08:00:00+00:00,Vancouver,203.0,18.0,4.0,63.0,4.7,7.3,Residential
2024-08-08 20:00:00+00:00,Vancouver,343.0,18.1,12.5,164.0,27.6,39.6,Residential
2024-07-10 17:00:00+00:00,Vancouver,185.0,12.3,5.5,60.0,9.9,14.7,Residential
2024-12-09 08:00:00+00:00,Vancouver,1114.0,37.3,16.6,23.0,5.5,5.7,Residential
2024-02-23 23:00:00+00:00,Vancouver,226.0,22.3,11.9,54.0,10.0,14.8,Residential
2024-10-03 06:00:00+00:00,Vancouver,463.0,45.5,15.5,20.0,17.0,26.4,Residential
2024-10-06 20:00:00+00:00,Vancouver,213.0,14.9,8.2,69.0,12.9,20.7,Residential
